id,Introvert_score,bin__Stage_fear,bin__Drained_after_socializing,num__Time_spent_Alone,num__Social_event_attendance,Personality
11189,1,0,0,1,4,Extrovert
11190,0,0,0,0,7,Extrovert
11191,0,0,0,0,4,Extrovert
11192,1,0,0,1,5,Extrovert
11193,0,0,0,2,7,Extrovert
11194,4,0,1,8,3,Introvert
11195,0,0,0,2,9,Extrovert
11196,0,0,0,2,5,Extrovert
11197,0,0,0,3,7,Extrovert
11198,0,0,0,1,8,Extrovert
11199,0,0,0,2,8,Extrovert
11200,1,0,0,0,3,Extrovert
11201,0,0,0,0,6,Extrovert
11202,1,0,0,1,7,Extrovert
11203,3,1,1,9,3,Introvert
11204,0,0,0,3,7,Extrovert
11205,0,0,0,1,9,Extrovert
11206,0,0,0,3,7,Extrovert
11207,1,0,0,2,5,Extrovert
11208,1,0,0,4,7,Extrovert
11209,0,0,0,3,9,Extrovert
11210,1,0,0,3,8,Extrovert
11211,4,1,1,5,2,Introvert
11212,5,0,1,5,2,Introvert
11213,0,0,0,1,8,Extrovert
11214,0,0,0,2,7,Extrovert
11215,4,1,1,6,2,Introvert
11216,0,0,0,0,5,Extrovert
11217,0,0,0,3,5,Extrovert
11218,5,1,1,9,0,Introvert
11219,1,0,0,1,5,Extrovert
11220,0,0,0,2,9,Extrovert
11221,0,0,0,3,5,Extrovert
11222,5,1,1,7,0,Introvert
11223,0,0,0,3,9,Extrovert
11224,0,0,0,2,9,Extrovert
11225,0,0,0,2,6,Extrovert
11226,1,0,0,0,8,Extrovert
11227,0,0,0,3,7,Extrovert
11228,4,0,1,10,3,Introvert
11229,0,0,0,1,6,Extrovert
11230,1,0,0,1,9,Extrovert
11231,0,0,0,3,5,Extrovert
11232,0,0,0,1,5,Extrovert
11233,0,0,0,0,4,Extrovert
11234,1,0,0,3,7,Extrovert
11235,0,0,0,1,6,Extrovert
11236,5,0,1,9,2,Introvert
11237,0,0,0,3,5,Extrovert
11238,1,0,0,1,7,Extrovert
11239,1,0,0,3,5,Extrovert
11240,4,0,1,10,3,Introvert
11241,0,0,0,3,5,Extrovert
11242,0,0,0,0,8,Extrovert
11243,0,0,0,1,7,Extrovert
11244,3,1,1,2,3,Introvert
11245,0,0,0,1,5,Extrovert
11247,1,0,0,2,7,Introvert
11248,1,0,0,2,7,Extrovert
11249,1,0,0,0,5,Extrovert
11251,0,0,0,2,6,Extrovert
11252,4,1,1,9,5,Introvert
11253,0,0,0,4,4,Extrovert
11254,0,0,0,2,5,Extrovert
11255,0,0,0,0,5,Introvert
11256,1,0,0,2,7,Extrovert
11257,5,1,0,10,2,Introvert
11258,0,0,0,4,7,Extrovert
11259,0,0,0,0,3,Introvert
11260,0,0,0,2,6,Extrovert
11261,0,0,0,2,5,Extrovert
11262,0,0,0,3,5,Extrovert
11263,5,1,1,8,2,Introvert
11264,0,0,0,1,9,Extrovert
11265,0,0,0,3,8,Extrovert
11266,4,1,1,10,0,Introvert
11267,0,0,0,4,4,Extrovert
11268,0,0,0,1,6,Extrovert
11269,0,0,0,3,7,Extrovert
11270,4,0,1,9,3,Introvert
11271,5,1,0,11,1,Introvert
11272,5,1,1,11,1,Introvert
11273,1,0,0,2,9,Extrovert
11274,4,1,1,5,3,Introvert
11275,0,0,0,0,9,Extrovert
11276,1,0,0,1,8,Extrovert
11277,0,0,0,2,6,Extrovert
11278,3,1,1,8,5,Introvert
11279,0,0,0,1,7,Extrovert
11281,0,0,0,4,3,Extrovert
11282,3,1,1,11,3,Introvert
11283,0,0,0,0,6,Extrovert
11284,3,0,1,9,1,Introvert
11285,0,0,0,2,7,Extrovert
11286,0,0,0,1,7,Extrovert
11287,0,0,0,0,5,Extrovert
11288,0,0,0,2,7,Extrovert
11289,5,0,1,10,2,Introvert
11290,0,0,0,2,4,Extrovert
11291,1,0,0,0,9,Extrovert
11292,0,0,0,3,8,Extrovert
11293,4,1,1,10,2,Introvert
11294,5,0,1,8,1,Introvert
11295,1,0,0,3,4,Extrovert
11296,4,1,1,11,1,Introvert
11297,0,0,0,0,9,Extrovert
11298,1,0,0,3,6,Extrovert
11299,0,0,0,2,3,Extrovert
11300,0,0,0,3,9,Extrovert
11301,5,1,1,8,0,Introvert
11302,4,1,1,6,2,Introvert
11303,3,1,1,10,3,Introvert
11304,1,0,0,2,8,Extrovert
11305,3,1,1,10,3,Introvert
11306,0,0,0,3,4,Extrovert
11307,4,1,1,10,0,Introvert
11308,0,0,0,3,5,Extrovert
11309,0,0,0,1,7,Extrovert
11310,0,0,0,4,9,Extrovert
11311,4,1,0,10,3,Introvert
11312,2,0,0,10,3,Extrovert
11313,3,1,1,8,2,Introvert
11314,0,0,0,0,9,Extrovert
11315,4,1,1,10,5,Introvert
11316,1,0,0,2,3,Extrovert
11317,3,1,1,4,1,Introvert
11318,0,0,0,2,10,Extrovert
11319,0,0,0,0,8,Extrovert
11320,0,0,0,2,5,Extrovert
11321,0,0,0,2,6,Extrovert
11322,0,0,0,0,6,Extrovert
11323,3,1,1,10,3,Introvert
11324,0,0,0,0,6,Extrovert
11325,4,1,1,7,5,Introvert
11326,0,0,0,4,7,Extrovert
11327,5,1,1,11,0,Introvert
11328,0,0,0,3,7,Extrovert
11330,1,0,0,3,8,Extrovert
11331,1,0,0,0,5,Extrovert
11332,3,1,1,4,1,Introvert
11333,0,0,0,2,6,Extrovert
11334,0,0,0,2,7,Introvert
11335,0,0,0,3,8,Extrovert
11336,0,0,0,3,8,Extrovert
11337,0,0,0,0,5,Extrovert
11338,0,0,0,1,4,Extrovert
11339,0,0,0,2,6,Extrovert
11340,1,0,0,7,5,Introvert
11341,0,0,0,1,4,Extrovert
11343,0,0,0,3,5,Extrovert
11344,1,0,0,1,6,Extrovert
11345,0,0,0,3,8,Extrovert
11346,3,1,1,11,3,Introvert
11347,4,1,1,9,2,Introvert
11348,0,0,0,3,4,Extrovert
11349,1,0,0,3,4,Extrovert
11350,3,1,1,4,0,Introvert
11351,5,0,1,9,0,Introvert
11352,0,0,0,3,10,Extrovert
11353,0,0,0,0,4,Extrovert
11354,4,1,1,9,1,Introvert
11355,0,0,0,1,7,Extrovert
11356,5,1,1,5,2,Introvert
11357,3,1,1,6,3,Introvert
11358,1,0,0,2,10,Extrovert
11359,4,0,1,4,0,Introvert
11360,0,0,0,2,8,Introvert
11361,0,0,0,2,9,Extrovert
11362,0,0,0,1,6,Extrovert
11363,5,1,1,9,0,Introvert
11364,4,1,1,5,1,Introvert
11365,0,0,0,3,9,Extrovert
11366,0,0,0,1,5,Extrovert
11367,3,1,1,7,3,Introvert
11368,1,0,0,0,4,Extrovert
11369,0,0,0,3,7,Extrovert
11370,0,0,0,1,9,Extrovert
11371,0,0,0,0,4,Extrovert
11372,4,1,0,7,1,Introvert
11373,1,0,0,2,4,Extrovert
11374,0,0,0,3,8,Extrovert
11375,0,0,0,2,7,Extrovert
11376,0,0,0,4,10,Extrovert
11377,1,0,0,1,7,Extrovert
11378,0,0,0,3,4,Extrovert
11379,1,0,0,2,5,Extrovert
11380,0,0,0,2,9,Extrovert
11381,1,0,0,0,9,Extrovert
11382,1,0,0,3,5,Extrovert
11383,0,0,0,3,9,Extrovert
11384,0,0,0,3,5,Extrovert
11385,0,0,0,2,5,Extrovert
11386,1,0,0,0,8,Extrovert
11387,0,0,0,2,4,Extrovert
11388,4,0,1,4,0,Introvert
11389,4,1,1,6,2,Introvert
11390,0,0,0,2,5,Extrovert
11391,4,1,1,6,3,Introvert
11392,1,0,0,1,7,Extrovert
11393,0,0,0,0,8,Extrovert
11394,1,0,0,1,5,Extrovert
11395,0,0,0,1,8,Extrovert
11396,0,0,0,0,5,Extrovert
11397,0,0,0,4,6,Extrovert
11399,3,1,1,6,2,Introvert
11400,0,0,0,1,5,Extrovert
11401,0,0,0,2,8,Extrovert
11402,0,0,0,1,8,Extrovert
11403,1,0,0,0,8,Extrovert
11404,0,0,0,0,10,Extrovert
11405,1,0,0,0,7,Extrovert
11406,0,0,0,2,5,Extrovert
11407,0,0,0,3,5,Extrovert
11408,4,1,0,4,2,Introvert
11409,0,0,0,0,7,Extrovert
11410,3,1,1,2,3,Introvert
11411,0,0,0,2,7,Extrovert
11412,1,0,0,4,5,Extrovert
11413,1,0,0,2,6,Extrovert
11414,5,1,0,9,1,Introvert
11415,0,0,0,1,5,Extrovert
11416,1,0,0,3,6,Extrovert
11417,0,0,0,1,5,Extrovert
11418,0,0,0,0,8,Extrovert
11419,0,0,0,2,6,Extrovert
11420,0,0,0,2,4,Extrovert
11421,1,0,0,3,5,Extrovert
11422,0,0,0,1,5,Extrovert
11423,0,0,0,2,9,Extrovert
11424,3,1,1,4,0,Introvert
11425,1,0,0,0,9,Extrovert
11426,3,1,1,7,3,Introvert
11427,0,0,0,1,10,Extrovert
11428,0,0,0,2,4,Extrovert
11429,0,0,0,3,4,Extrovert
11430,1,0,0,4,8,Extrovert
11431,4,1,1,8,3,Introvert
11432,0,0,0,3,4,Extrovert
11433,1,0,0,1,5,Extrovert
11434,0,0,0,0,8,Extrovert
11435,1,0,0,3,6,Extrovert
11436,0,0,0,1,4,Extrovert
11437,4,1,1,11,2,Introvert
11438,0,0,0,0,4,Extrovert
11439,0,0,0,4,9,Extrovert
11440,2,1,1,4,3,Introvert
11441,5,1,1,10,0,Introvert
11442,1,0,0,3,7,Extrovert
11444,0,0,0,2,7,Extrovert
11445,0,0,0,2,5,Extrovert
11446,0,0,0,2,6,Extrovert
11447,5,1,1,11,1,Introvert
11448,0,0,0,2,8,Extrovert
11449,4,1,1,7,1,Introvert
11450,0,0,0,1,6,Extrovert
11451,4,1,0,7,3,Introvert
11452,5,1,1,7,1,Introvert
11453,5,1,0,5,1,Introvert
11454,0,0,0,0,5,Extrovert
11455,1,0,0,1,7,Extrovert
11456,0,0,0,1,8,Introvert
11458,0,0,0,2,8,Extrovert
11459,1,0,0,1,8,Extrovert
11460,0,0,0,3,6,Extrovert
11461,1,0,0,3,6,Extrovert
11462,4,1,1,7,2,Introvert
11463,0,0,0,1,4,Extrovert
11464,0,0,0,0,8,Extrovert
11465,1,0,0,0,3,Extrovert
11466,4,0,1,8,3,Introvert
11467,4,1,1,9,5,Extrovert
11468,0,0,0,2,6,Extrovert
11469,1,0,0,0,5,Extrovert
11470,0,0,0,3,4,Extrovert
11471,1,0,0,2,8,Extrovert
11472,5,1,1,5,1,Extrovert
11473,0,0,0,3,9,Extrovert
11474,5,1,0,9,0,Introvert
11475,0,0,0,1,10,Extrovert
11476,4,1,1,9,0,Introvert
11477,0,0,0,2,5,Extrovert
11478,0,0,0,1,5,Extrovert
11479,1,0,0,0,8,Extrovert
11480,1,0,0,3,5,Extrovert
11481,0,0,0,3,9,Extrovert
11482,1,0,0,2,8,Extrovert
11484,4,1,1,7,5,Introvert
11485,5,1,0,9,2,Introvert
11486,0,0,0,1,9,Extrovert
11487,0,0,0,1,6,Extrovert
11488,1,0,0,2,5,Extrovert
11489,0,0,0,2,8,Extrovert
11490,3,1,1,5,0,Introvert
11491,1,0,0,1,5,Extrovert
11492,0,0,0,2,7,Extrovert
11493,0,0,0,0,9,Extrovert
11494,1,0,0,3,4,Extrovert
11495,0,0,0,1,6,Extrovert
11496,1,0,0,0,5,Extrovert
11497,0,0,0,1,9,Extrovert
11498,1,0,0,0,8,Extrovert
11499,0,0,0,4,5,Extrovert
11500,0,0,0,3,9,Extrovert
11501,1,0,0,3,3,Extrovert
11502,1,0,0,2,3,Extrovert
11503,5,1,1,11,0,Introvert
11504,0,0,0,2,4,Extrovert
11505,5,1,0,9,2,Introvert
11506,1,0,0,3,7,Extrovert
11507,0,0,0,3,9,Extrovert
11508,0,0,0,2,6,Extrovert
11509,1,0,0,4,7,Extrovert
11510,0,0,0,0,10,Extrovert
11511,1,0,0,3,3,Extrovert
11512,1,0,0,2,3,Extrovert
11513,0,0,0,3,5,Extrovert
11514,0,0,0,1,6,Extrovert
11515,4,1,1,9,0,Introvert
11516,0,0,0,3,9,Extrovert
11517,1,0,0,1,5,Extrovert
11518,0,0,0,3,8,Extrovert
11519,3,1,1,7,3,Introvert
11520,1,0,0,2,5,Extrovert
11521,0,0,0,0,5,Extrovert
11522,0,0,0,0,10,Extrovert
11523,5,1,1,5,0,Introvert
11524,5,1,1,9,0,Introvert
11525,1,0,0,2,9,Extrovert
11526,0,0,0,2,5,Extrovert
11527,1,0,0,3,9,Extrovert
11528,4,1,1,6,0,Introvert
11529,0,0,0,0,6,Extrovert
11530,0,0,0,1,5,Extrovert
11531,0,0,0,3,4,Extrovert
11532,4,0,1,10,3,Introvert
11533,4,1,0,6,3,Introvert
11534,1,0,0,1,6,Extrovert
11536,0,0,0,3,4,Extrovert
11537,1,0,0,2,6,Extrovert
11538,0,0,0,4,5,Extrovert
11539,0,0,0,2,8,Extrovert
11541,0,0,0,2,8,Extrovert
11542,3,1,1,9,3,Introvert
11543,4,1,1,7,0,Introvert
11544,1,0,0,4,3,Introvert
11545,5,1,1,5,1,Extrovert
11546,4,1,1,8,0,Extrovert
11547,1,0,0,2,5,Extrovert
11548,5,1,0,6,1,Introvert
11549,0,0,0,0,4,Extrovert
11550,0,0,0,1,8,Extrovert
11551,1,0,0,0,7,Extrovert
11552,0,0,0,2,4,Extrovert
11553,0,0,0,0,6,Extrovert
11554,1,0,0,1,4,Extrovert
11555,1,0,0,1,6,Extrovert
11556,0,0,0,3,9,Extrovert
11557,4,1,1,9,1,Extrovert
11558,0,0,0,2,9,Extrovert
11560,5,1,0,5,2,Introvert
11561,0,0,0,0,4,Extrovert
11562,1,0,0,1,9,Extrovert
11563,4,1,1,5,2,Introvert
11564,1,0,0,4,7,Extrovert
11565,1,0,0,0,9,Extrovert
11566,0,0,0,0,9,Extrovert
11567,0,0,0,1,9,Extrovert
11568,0,0,0,3,5,Extrovert
11569,1,0,0,4,6,Extrovert
11570,0,0,0,4,6,Extrovert
11571,3,1,1,11,3,Introvert
11572,1,0,0,3,6,Extrovert
11573,0,0,0,0,5,Extrovert
11574,1,0,0,4,4,Extrovert
11575,3,1,1,4,2,Introvert
11576,1,0,0,1,9,Extrovert
11577,1,0,0,0,6,Extrovert
11578,0,0,0,0,6,Extrovert
11579,0,0,0,1,8,Extrovert
11580,4,1,1,2,1,Introvert
11582,4,1,1,8,2,Introvert
11583,0,0,0,0,4,Extrovert
11584,0,0,0,0,10,Extrovert
11585,0,0,0,2,6,Extrovert
11586,1,0,0,0,4,Extrovert
11587,0,0,0,1,10,Extrovert
11588,1,0,0,0,3,Extrovert
11589,0,0,0,3,7,Extrovert
11590,0,0,0,0,4,Extrovert
11591,1,0,0,1,6,Extrovert
11592,4,1,1,5,0,Introvert
11593,0,0,0,3,9,Extrovert
11594,0,0,0,2,4,Extrovert
11595,3,1,1,6,3,Introvert
11596,0,0,0,2,7,Extrovert
11597,4,1,1,5,2,Introvert
11598,1,0,0,4,10,Extrovert
11599,4,1,1,6,5,Introvert
11600,1,0,0,1,3,Extrovert
11601,0,0,0,0,7,Extrovert
11602,0,0,0,1,5,Extrovert
11603,0,0,0,2,9,Extrovert
11604,0,0,0,1,4,Extrovert
11605,0,0,0,3,6,Extrovert
11606,0,0,0,0,4,Extrovert
11607,0,0,0,0,4,Extrovert
11608,5,0,1,7,2,Extrovert
11609,5,1,0,9,2,Introvert
11610,1,0,0,0,3,Extrovert
11611,5,1,1,9,1,Introvert
11612,0,0,0,2,8,Extrovert
11613,4,1,1,7,5,Extrovert
11614,1,0,0,1,4,Extrovert
11615,0,0,0,4,8,Introvert
11616,4,1,1,9,0,Introvert
11617,0,0,0,1,4,Extrovert
11618,5,1,1,6,1,Introvert
11619,4,1,1,11,0,Introvert
11620,1,0,0,3,9,Extrovert
11621,4,0,1,4,2,Introvert
11622,0,0,0,2,6,Extrovert
11623,1,0,0,2,8,Extrovert
11624,1,0,0,1,9,Extrovert
11625,4,1,1,9,3,Extrovert
11626,0,0,0,3,4,Extrovert
11627,3,1,1,4,2,Extrovert
11628,0,0,0,3,4,Extrovert
11629,5,0,1,8,2,Introvert
11630,4,1,1,9,2,Introvert
11631,0,0,0,2,7,Extrovert
11632,0,0,0,0,4,Extrovert
11633,0,0,0,1,9,Extrovert
11634,0,0,0,3,3,Extrovert
11635,5,1,0,5,1,Introvert
11636,0,0,0,3,6,Extrovert
11637,0,0,0,0,5,Extrovert
11638,0,0,0,3,6,Extrovert
11639,4,1,1,10,0,Introvert
11640,0,0,0,1,6,Extrovert
11641,0,0,0,3,10,Extrovert
11642,0,0,0,0,5,Extrovert
11643,1,0,0,5,7,Extrovert
11644,0,0,0,2,9,Extrovert
11645,0,0,0,1,5,Extrovert
11646,1,0,0,2,4,Extrovert
11647,1,0,0,3,5,Extrovert
11648,4,1,1,2,2,Introvert
11649,5,1,1,10,1,Introvert
11650,0,0,0,1,8,Extrovert
11652,0,0,0,2,4,Extrovert
11653,3,1,1,7,3,Introvert
11654,1,0,0,0,9,Extrovert
11655,0,0,0,2,9,Extrovert
11656,5,1,1,10,1,Introvert
11657,2,1,1,8,9,Introvert
11658,4,1,1,3,2,Introvert
11659,0,0,0,1,4,Extrovert
11660,0,0,0,2,9,Extrovert
11661,0,0,0,0,5,Extrovert
11662,0,0,0,3,5,Extrovert
11663,1,0,0,1,5,Extrovert
11665,1,0,0,0,5,Extrovert
11666,0,0,0,3,5,Extrovert
11667,1,0,0,3,8,Extrovert
11668,5,0,1,5,2,Introvert
11669,0,0,0,1,7,Extrovert
11670,0,0,0,3,4,Extrovert
11671,1,0,0,1,4,Extrovert
11672,0,0,0,1,5,Extrovert
11673,0,0,0,0,5,Extrovert
11674,0,0,0,3,7,Extrovert
11675,1,0,0,1,7,Extrovert
11676,0,0,0,2,6,Extrovert
11677,1,0,0,3,4,Extrovert
11678,0,0,0,0,8,Extrovert
11679,4,1,1,6,0,Introvert
11680,0,0,0,3,6,Extrovert
11681,4,1,1,8,1,Introvert
11682,4,1,1,9,2,Introvert
11683,5,0,1,10,1,Introvert
11684,1,0,0,5,8,Extrovert
11685,5,1,0,5,1,Introvert
11686,4,1,1,5,2,Introvert
11687,1,0,0,1,5,Extrovert
11688,4,1,1,8,2,Introvert
11689,4,1,1,2,0,Introvert
11690,1,0,0,2,7,Extrovert
11691,4,1,1,7,1,Introvert
11692,0,0,0,3,6,Extrovert
11693,5,1,1,9,0,Introvert
11694,5,1,0,9,2,Introvert
11695,1,0,0,2,7,Extrovert
11696,0,0,0,2,4,Extrovert
11697,4,1,1,9,4,Introvert
11698,1,0,0,1,4,Extrovert
11699,0,0,0,3,6,Extrovert
11701,4,1,1,9,2,Introvert
11702,0,0,0,0,5,Extrovert
11703,1,0,0,1,6,Extrovert
11704,1,0,0,1,4,Extrovert
11705,5,1,0,8,0,Introvert
11706,0,0,0,3,5,Extrovert
11707,0,0,0,2,5,Extrovert
11710,0,0,0,1,8,Extrovert
11711,4,0,1,4,0,Introvert
11712,0,0,0,2,8,Extrovert
11713,0,0,0,0,8,Extrovert
11714,1,0,0,0,6,Extrovert
11715,1,0,0,2,7,Introvert
11716,0,0,0,1,6,Extrovert
11717,0,0,0,0,5,Extrovert
11718,0,0,0,1,9,Extrovert
11720,0,0,0,1,6,Extrovert
11721,0,0,0,2,5,Extrovert
11722,0,0,0,2,5,Extrovert
11723,0,0,0,3,8,Extrovert
11724,0,0,0,1,5,Extrovert
11725,4,1,1,5,0,Introvert
11726,1,0,0,0,3,Extrovert
11728,0,0,0,0,8,Extrovert
11729,0,0,0,0,5,Extrovert
11730,0,0,0,0,9,Extrovert
11731,3,1,1,5,3,Introvert
11732,5,1,1,7,2,Introvert
11733,0,0,0,3,9,Extrovert
11734,0,0,0,3,9,Extrovert
11735,0,0,0,0,6,Extrovert
11736,5,1,0,5,0,Introvert
11737,0,0,0,3,6,Extrovert
11738,0,0,0,0,5,Extrovert
11739,4,1,1,2,1,Introvert
11740,1,0,0,4,7,Extrovert
11741,0,0,0,3,10,Extrovert
11742,0,0,0,1,8,Extrovert
11743,0,0,0,1,8,Extrovert
11744,0,0,0,0,5,Extrovert
11745,0,0,0,2,6,Extrovert
11746,0,0,0,1,6,Extrovert
11747,0,0,0,0,6,Extrovert
11748,0,0,0,3,5,Extrovert
11749,5,1,0,6,0,Introvert
11750,0,0,0,2,7,Extrovert
11751,0,0,0,0,6,Extrovert
11753,0,0,0,4,9,Extrovert
11754,4,0,1,4,0,Introvert
11755,4,1,1,7,1,Introvert
11756,0,0,0,1,6,Extrovert
11757,2,0,0,2,2,Extrovert
11759,3,1,1,4,0,Introvert
11760,0,0,0,0,7,Extrovert
11761,0,0,0,2,7,Extrovert
11762,5,1,1,10,2,Introvert
11763,4,1,1,8,1,Introvert
11764,1,0,0,2,7,Extrovert
11765,1,0,0,2,4,Extrovert
11766,4,1,1,9,0,Introvert
11767,3,1,1,4,0,Introvert
11768,3,0,0,7,5,Extrovert
11769,0,0,0,0,10,Extrovert
11770,0,0,0,2,6,Extrovert
11771,0,0,0,2,4,Extrovert
11772,5,0,1,5,1,Introvert
11773,4,1,1,4,0,Introvert
11774,5,1,0,10,2,Introvert
11775,0,0,0,2,8,Extrovert
11776,0,0,0,0,6,Extrovert
11777,0,0,0,0,7,Extrovert
11778,1,0,0,3,3,Extrovert
11779,0,0,0,1,6,Extrovert
11780,0,0,0,3,8,Extrovert
11781,0,0,0,2,7,Introvert
11782,1,0,0,1,5,Extrovert
11784,0,0,0,2,8,Extrovert
11785,0,0,0,0,8,Extrovert
11786,1,0,0,2,9,Extrovert
11787,1,0,0,2,4,Extrovert
11788,0,0,0,1,5,Extrovert
11789,0,0,0,1,9,Extrovert
11790,1,0,0,3,7,Extrovert
11791,0,0,0,2,4,Extrovert
11792,4,1,0,9,3,Introvert
11793,0,0,0,1,5,Extrovert
11794,0,0,0,4,9,Introvert
11795,0,0,0,2,8,Extrovert
11796,1,0,0,4,7,Extrovert
11797,5,0,1,5,0,Introvert
11798,4,1,1,5,1,Introvert
11799,0,0,0,2,5,Extrovert
11800,4,1,1,8,7,Introvert
11801,0,0,0,2,6,Extrovert
11802,5,0,1,7,0,Introvert
11803,5,1,1,11,2,Introvert
11804,0,0,0,2,6,Extrovert
11805,0,0,0,4,9,Extrovert
11806,5,1,1,10,2,Introvert
11807,0,0,0,3,8,Extrovert
11808,1,0,0,2,8,Extrovert
11809,0,0,0,1,6,Extrovert
11810,0,0,0,0,4,Extrovert
11811,4,1,1,9,2,Introvert
11812,5,0,1,8,1,Introvert
11813,2,1,1,11,3,Introvert
11814,0,0,0,3,6,Extrovert
11815,0,0,0,1,9,Extrovert
11816,1,0,0,0,8,Extrovert
11817,1,0,0,1,9,Extrovert
11818,0,0,0,3,5,Extrovert
11819,0,0,0,0,8,Extrovert
11820,5,1,0,7,0,Extrovert
11821,4,1,1,7,4,Introvert
11822,0,0,0,2,9,Extrovert
11823,0,0,0,3,6,Extrovert
11824,0,0,0,1,8,Extrovert
11825,0,0,0,2,8,Extrovert
11826,5,1,0,9,2,Introvert
11827,0,0,0,1,9,Extrovert
11829,3,1,1,5,3,Introvert
11830,0,0,0,1,10,Extrovert
11832,1,0,0,0,10,Extrovert
11833,1,0,0,0,5,Extrovert
11834,4,1,1,2,1,Introvert
11835,1,0,0,1,7,Extrovert
11836,1,0,0,1,9,Extrovert
11837,0,0,0,1,6,Extrovert
11838,0,0,0,3,7,Extrovert
11839,0,0,0,2,6,Extrovert
11840,1,0,0,3,8,Extrovert
11841,1,0,0,0,7,Extrovert
11842,1,0,0,3,7,Extrovert
11843,1,0,0,0,8,Extrovert
11844,0,0,0,3,7,Extrovert
11845,1,0,0,2,8,Extrovert
11846,5,0,1,11,1,Introvert
11847,0,0,0,0,7,Introvert
11848,5,0,1,5,1,Introvert
11849,0,0,0,1,4,Extrovert
11850,4,1,1,5,0,Introvert
11851,0,0,0,3,5,Extrovert
11852,0,0,0,3,4,Extrovert
11853,0,0,0,1,5,Extrovert
11854,4,1,1,11,0,Introvert
11855,0,0,0,3,4,Extrovert
11856,0,0,0,3,7,Extrovert
11857,4,1,1,2,2,Introvert
11858,0,0,0,2,8,Extrovert
11859,5,0,1,7,2,Introvert
11860,0,0,0,0,9,Extrovert
11861,0,0,0,0,5,Extrovert
11862,1,0,0,3,4,Extrovert
11863,0,0,0,0,6,Extrovert
11864,0,0,0,2,6,Extrovert
11865,4,1,1,10,2,Introvert
11866,0,0,0,1,7,Extrovert
11868,0,0,0,1,8,Extrovert
11869,0,0,0,0,5,Extrovert
11870,0,0,0,3,5,Extrovert
11871,1,0,0,3,8,Extrovert
11872,0,0,0,0,4,Extrovert
11873,5,0,1,6,0,Introvert
11874,4,1,1,9,0,Introvert
11875,5,1,0,11,1,Extrovert
11876,0,0,0,2,4,Extrovert
11877,0,0,0,2,9,Extrovert
11878,0,0,0,3,7,Extrovert
11879,0,0,0,2,7,Extrovert
11880,4,1,0,5,3,Introvert
11881,0,0,0,3,5,Extrovert
11882,1,0,0,0,8,Extrovert
11883,0,0,0,2,4,Extrovert
11884,0,0,0,1,7,Extrovert
11885,5,0,1,10,2,Introvert
11886,0,0,0,2,7,Extrovert
11887,3,1,1,4,2,Introvert
11888,0,0,0,3,6,Extrovert
11889,5,0,1,9,1,Introvert
11890,1,0,0,0,10,Extrovert
11891,0,0,0,1,9,Extrovert
11892,1,0,0,3,4,Extrovert
11893,0,0,0,2,8,Extrovert
11895,0,0,0,4,5,Extrovert
11896,0,0,0,0,8,Extrovert
11897,1,0,0,1,3,Extrovert
11898,0,0,0,4,9,Extrovert
11899,5,0,1,8,1,Introvert
11900,0,0,0,3,7,Extrovert
11901,1,0,0,2,8,Extrovert
11902,0,0,0,1,9,Extrovert
11903,4,1,1,9,1,Introvert
11904,0,0,0,3,4,Extrovert
11905,0,0,0,2,6,Extrovert
11906,4,1,1,9,5,Introvert
11907,3,0,1,4,3,Introvert
11908,4,1,1,5,5,Introvert
11909,0,0,0,1,7,Extrovert
11910,0,0,0,2,4,Extrovert
11911,0,0,0,3,7,Extrovert
11912,1,0,0,3,5,Extrovert
11913,1,0,0,2,6,Extrovert
11914,0,0,0,1,5,Extrovert
11915,4,1,1,5,2,Introvert
11916,0,0,0,3,4,Extrovert
11917,0,0,0,0,7,Extrovert
11919,0,0,0,3,4,Extrovert
11920,4,1,0,6,3,Introvert
11921,0,0,0,2,8,Extrovert
11922,1,0,0,3,8,Extrovert
11923,1,0,0,2,3,Extrovert
11925,0,0,0,1,6,Extrovert
11926,4,1,1,8,1,Introvert
11927,0,0,0,0,7,Extrovert
11928,0,0,0,1,5,Extrovert
11929,0,0,0,2,7,Extrovert
11930,4,1,1,6,3,Introvert
11931,1,0,0,2,4,Extrovert
11932,1,0,0,3,5,Extrovert
11933,3,1,1,3,3,Introvert
11934,5,0,1,8,1,Introvert
11935,3,1,1,9,0,Introvert
11936,1,0,0,2,9,Introvert
11937,5,0,1,10,2,Extrovert
11938,5,0,1,7,2,Introvert
11939,0,0,0,1,4,Extrovert
11940,1,0,0,1,9,Extrovert
11941,0,0,0,1,4,Extrovert
11942,1,0,0,3,4,Extrovert
11943,0,0,0,2,9,Extrovert
11944,0,0,0,0,4,Extrovert
11945,3,1,1,10,3,Introvert
11946,0,0,0,1,4,Extrovert
11947,1,0,0,1,4,Extrovert
11948,0,0,0,2,7,Extrovert
11949,5,1,1,7,2,Introvert
11950,1,0,0,0,3,Extrovert
11951,1,0,0,3,7,Extrovert
11952,0,0,0,3,7,Extrovert
11953,0,0,0,0,5,Extrovert
11954,0,0,0,2,9,Extrovert
11955,0,0,0,0,10,Extrovert
11956,2,1,1,4,3,Introvert
11957,0,0,0,2,8,Extrovert
11959,1,0,0,3,7,Extrovert
11960,0,0,0,3,6,Extrovert
11961,0,0,0,0,6,Introvert
11962,5,1,1,5,1,Extrovert
